Time [s], Analyzer Name, Decoded Protocol Result
6.120126736000000,USB LS and FS,byte=0xAA
6.120127404000000,USB LS and FS,byte=0x55
6.120128072000000,USB LS and FS,byte=0x53
6.120128738000000,USB LS and FS,byte=0x19
6.120129404000000,USB LS and FS,byte=0xFF
6.120130154000000,USB LS and FS,byte=0x02
6.120130820000000,USB LS and FS,byte=0x6A
6.313773170000000,USB LS and FS,Byte 0x3E
6.313773834000000,USB LS and FS,Byte 0x55
6.313774500000000,USB LS and FS,Byte 0xAA
6.313775162000000,USB LS and FS,Byte 0x53
6.313775824000000,USB LS and FS,Byte 0x19
6.313776490000000,USB LS and FS,Byte 0x35
6.313777150000000,USB LS and FS,Byte 0x00
6.313777814000000,USB LS and FS,Byte 0x00
6.313778478000000,USB LS and FS,Byte 0x01
6.313779140000000,USB LS and FS,Byte 0x6A
6.313779804000000,USB LS and FS,Byte 0xDD
6.313780466000000,USB LS and FS,Byte 0x46
6.313781132000000,USB LS and FS,Byte 0x69
6.313781794000000,USB LS and FS,Byte 0x81
6.313782456000000,USB LS and FS,Byte 0x0E
6.313783120000000,USB LS and FS,Byte 0xA2
6.313783782000000,USB LS and FS,Byte 0x37
6.313784446000000,USB LS and FS,Byte 0x37
6.313785110000000,USB LS and FS,Byte 0x37
6.313785772000000,USB LS and FS,Byte 0x42
6.313786434000000,USB LS and FS,Byte 0x31
6.313787098000000,USB LS and FS,Byte 0x39
6.313787760000000,USB LS and FS,Byte 0x36
6.313788424000000,USB LS and FS,Byte 0x32
6.313789088000000,USB LS and FS,Byte 0x01
6.313789752000000,USB LS and FS,Byte 0x01
6.313790414000000,USB LS and FS,Byte 0x00
6.313791076000000,USB LS and FS,Byte 0x09
6.313791738000000,USB LS and FS,Byte 0x06
6.313792402000000,USB LS and FS,Byte 0x8C
6.313793066000000,USB LS and FS,Byte 0x55
6.313793728000000,USB LS and FS,Byte 0xAA
6.313794392000000,USB LS and FS,Byte 0x53
6.313795054000000,USB LS and FS,Byte 0x1D
6.313795718000000,USB LS and FS,Byte 0x19
6.313796380000000,USB LS and FS,Byte 0x00
6.313797042000000,USB LS and FS,Byte 0x00
6.313797706000000,USB LS and FS,Byte 0x01
6.313798368000000,USB LS and FS,Byte 0x6A
6.313799034000000,USB LS and FS,Byte 0xDD
6.313799696000000,USB LS and FS,Byte 0x46
6.313800360000000,USB LS and FS,Byte 0x69
6.313801022000000,USB LS and FS,Byte 0x84
6.313801686000000,USB LS and FS,Byte 0xA2
6.313802350000000,USB LS and FS,Byte 0x37
6.313803014000000,USB LS and FS,Byte 0x37
6.313803676000000,USB LS and FS,Byte 0x37
6.313804340000000,USB LS and FS,Byte 0x42
6.313805002000000,USB LS and FS,Byte 0x31
6.313805666000000,USB LS and FS,Byte 0x39
6.313806328000000,USB LS and FS,Byte 0x36
6.313806992000000,USB LS and FS,Byte 0x32
6.313807656000000,USB LS and FS,Byte 0x01
6.313808318000000,USB LS and FS,Byte 0x13
6.313808982000000,USB LS and FS,Byte 0x59
6.313809644000000,USB LS and FS,Byte 0x00
6.313810308000000,USB LS and FS,Byte 0x01
6.313810970000000,USB LS and FS,Byte 0x01
6.313811632000000,USB LS and FS,Byte 0x00
6.313812296000000,USB LS and FS,Byte 0x09
6.313812958000000,USB LS and FS,Byte 0x3C
6.313813622000000,USB LS and FS,Byte 0x07
6.313814286000000,USB LS and FS,Byte 0x12
6.314457522000000,USB LS and FS,byte=0xAA
6.314458188000000,USB LS and FS,byte=0x55
6.314458856000000,USB LS and FS,byte=0x53
6.314459524000000,USB LS and FS,byte=0x35
6.314460190000000,USB LS and FS,byte=0xFF
6.314460940000000,USB LS and FS,byte=0x02
6.314461604000000,USB LS and FS,byte=0x86
6.315202718000000,USB LS and FS,byte=0xAA
6.315203386000000,USB LS and FS,byte=0x55
6.315204054000000,USB LS and FS,byte=0x53
6.315204722000000,USB LS and FS,byte=0x19
6.315205386000000,USB LS and FS,byte=0xFF
6.315206136000000,USB LS and FS,byte=0x02
6.315206804000000,USB LS and FS,byte=0x6A
6.441768378000000,USB LS and FS,Byte 0x3E
6.441769042000000,USB LS and FS,Byte 0x55
6.441769708000000,USB LS and FS,Byte 0xAA
6.441770370000000,USB LS and FS,Byte 0x53
6.441771034000000,USB LS and FS,Byte 0x19
6.441771702000000,USB LS and FS,Byte 0x35
6.441772362000000,USB LS and FS,Byte 0x00
6.441773026000000,USB LS and FS,Byte 0x00
6.441773690000000,USB LS and FS,Byte 0x01
